date,year,month,tmax,tmin,prec
1999-10-16,1999,10,16.5,9.0,24.2
1999-10-17,1999,10,15.5,7.5,18.8
1999-10-18,1999,10,16.4,9.5,2.1
1999-10-19,1999,10,12.0,4.7,17.2
1999-10-20,1999,10,16.0,7.2,9.1
1999-10-21,1999,10,13.9,8.0,6.7
1999-10-22,1999,10,14.8,5.6,7.5
1999-10-23,1999,10,12.2,4.3,2.0
1999-10-24,1999,10,16.7,11.3,0
1999-10-25,1999,10,15.2,5.7,0
1999-10-26,1999,10,9.8,2.0,0
1999-10-27,1999,10,14.2,6.7,5.3
1999-10-28,1999,10,15.9,6.5,16.5
1999-10-29,1999,10,13.8,3.8,17.7
1999-10-30,1999,10,13.2,5.0,15.4
1999-10-31,1999,10,15.4,6.4,6.3
1999-11-01,1999,11,11.5,3.9,27.7
1999-11-02,1999,11,9.6,1.3,0
1999-11-03,1999,11,9.5,3.4,3.3
1999-11-04,1999,11,10.1,3.1,69.8
1999-11-05,1999,11,8.5,2.7,37.0
1999-11-06,1999,11,9.9,4.0,20.9
1999-11-07,1999,11,6.9,-0.9,16.1
1999-11-08,1999,11,9.0,4.0,0
1999-11-09,1999,11,4.4,-4.7,61.3
1999-11-10,1999,11,13.0,1.9,1.3
1999-11-11,1999,11,7.8,1.6,4.9
1999-11-12,1999,11,6.5,-0.0,2.8
1999-11-13,1999,11,1.9,-5.2,120.1
1999-11-14,1999,11,6.2,-1.3,0.9
1999-11-15,1999,11,3.2,-6.4,0
1999-11-16,1999,11,11.5,4.4,6.1
1999-11-17,1999,11,5.5,-6.1,14.1
1999-11-18,1999,11,10.2,2.5,16.1
1999-11-19,1999,11,4.9,-3.1,8.2
1999-11-20,1999,11,9.0,2.2,18.5
1999-11-21,1999,11,8.1,-1.5,64.0
1999-11-22,1999,11,7.3,-0.7,61.0
1999-11-23,1999,11,10.7,3.2,82.4
1999-11-24,1999,11,4.1,-5.3,0
1999-11-25,1999,11,6.3,0.0,4.5
1999-11-26,1999,11,11.9,4.0,30.2
1999-11-27,1999,11,8.9,2.8,19.0
1999-11-28,1999,11,7.0,0.5,5.0
1999-11-29,1999,11,7.2,-0.1,27.0
1999-11-30,1999,11,7.7,1.4,11.3
1999-12-01,1999,12,7.4,0.0,59.0
1999-12-02,1999,12,4.9,-5.2,8.9
1999-12-03,1999,12,10.1,0.9,27.3
1999-12-04,1999,12,4.8,-1.5,0
1999-12-05,1999,12,6.5,-1.9,29.4
1999-12-06,1999,12,8.9,-0.1,16.6
1999-12-07,1999,12,7.4,-0.4,24.1
1999-12-08,1999,12,4.4,-5.5,16.8
1999-12-09,1999,12,5.3,-2.2,42.0
1999-12-10,1999,12,2.9,-5.5,4.7
1999-12-11,1999,12,2.3,-4.7,3.7
1999-12-12,1999,12,10.1,2.6,20.1
1999-12-13,1999,12,8.1,1.5,26.9
1999-12-14,1999,12,9.1,2.2,172.9
1999-12-15,1999,12,3.6,-4.9,28.1
1999-12-16,1999,12,6.1,-2.1,0
1999-12-17,1999,12,11.7,4.2,31.2
1999-12-18,1999,12,7.4,1.2,71.1
1999-12-19,1999,12,3.5,-3.6,6.9
1999-12-20,1999,12,8.4,-0.4,33.7
1999-12-21,1999,12,10.1,2.2,4.7
1999-12-22,1999,12,13.9,6.6,16.1
1999-12-23,1999,12,0.9,-9.9,0
1999-12-24,1999,12,1.4,-6.5,137.2
1999-12-25,1999,12,8.2,-0.7,12.4
1999-12-26,1999,12,9.5,2.8,11.4
1999-12-27,1999,12,5.8,-0.3,14.8
1999-12-28,1999,12,6.7,-4.0,69.4
1999-12-29,1999,12,9.5,4.0,57.5
1999-12-30,1999,12,5.1,-3.7,34.8
1999-12-31,1999,12,-0.0,-8.3,134.4
2000-01-01,2000,1,3.6,-7.8,0
2000-01-02,2000,1,4.6,-1.0,22.1
2000-01-03,2000,1,12.8,4.5,6.2
2000-01-04,2000,1,14.1,6.2,8.7
2000-01-05,2000,1,10.3,0.1,22.4
2000-01-06,2000,1,10.7,4.1,5.0
2000-01-07,2000,1,11.8,5.4,3.4
2000-01-08,2000,1,6.0,-3.3,15.2
2000-01-09,2000,1,1.5,-9.8,17.5
2000-01-10,2000,1,8.4,0.7,0
2000-01-11,2000,1,8.9,1.0,8.5
2000-01-12,2000,1,9.6,1.3,29.4
2000-01-13,2000,1,8.6,0.2,4.0
2000-01-14,2000,1,6.9,-0.4,31.7
2000-01-15,2000,1,11.1,5.9,2.7
2000-01-16,2000,1,12.0,5.3,44.3
2000-01-17,2000,1,6.9,-4.0,85.9
2000-01-18,2000,1,7.1,-3.2,40.8
2000-01-19,2000,1,5.2,-2.8,0
2000-01-20,2000,1,10.3,4.9,5.6
2000-01-21,2000,1,16.3,7.5,0
2000-01-22,2000,1,7.5,-3.7,16.9
2000-01-23,2000,1,8.6,0.8,2.3
2000-01-24,2000,1,11.6,3.7,12.5
2000-01-25,2000,1,8.3,-0.0,0
2000-01-26,2000,1,4.8,-4.5,22.4
2000-01-27,2000,1,4.9,-0.1,21.1
2000-01-28,2000,1,5.2,-1.3,6.9
2000-01-29,2000,1,8.7,1.8,3.3
2000-01-30,2000,1,5.3,-3.7,0
2000-01-31,2000,1,5.4,-1.8,20.7
2000-02-01,2000,2,7.3,-1.5,7.8
2000-02-02,2000,2,12.2,4.4,0.0
2000-02-03,2000,2,10.8,2.3,5.2
2000-02-04,2000,2,17.0,10.6,14.2
2000-02-05,2000,2,14.6,7.2,3.1
2000-02-06,2000,2,7.9,1.4,3.7
2000-02-07,2000,2,7.7,-0.5,5.3
2000-02-08,2000,2,10.9,2.3,0
2000-02-09,2000,2,15.3,7.3,4.2
2000-02-10,2000,2,14.5,7.8,5.4
2000-02-11,2000,2,12.4,5.2,18.7
2000-02-12,2000,2,13.3,6.3,2.0
2000-02-13,2000,2,18.0,10.0,4.6
2000-02-14,2000,2,13.8,5.4,4.2
2000-02-15,2000,2,19.7,10.2,3.6
2000-02-16,2000,2,14.6,6.9,0
2000-02-17,2000,2,16.9,6.9,0
2000-02-18,2000,2,12.6,5.3,5.2
2000-02-19,2000,2,18.5,10.7,2.4
2000-02-20,2000,2,14.4,5.4,0
2000-02-21,2000,2,14.3,3.5,4.1
2000-02-22,2000,2,12.4,5.0,0
2000-02-23,2000,2,11.9,6.0,31.3
2000-02-24,2000,2,12.5,4.3,25.7
2000-02-25,2000,2,13.6,7.2,7.3
2000-02-26,2000,2,13.1,3.7,2.4
2000-02-27,2000,2,6.9,-1.8,30.8
2000-02-28,2000,2,11.3,2.8,0
2000-02-29,2000,2,15.7,8.3,1.2
2000-03-01,2000,3,25.7,17.7,0
2000-03-02,2000,3,26.5,18.4,0
2000-03-03,2000,3,23.8,16.6,10.9
2000-03-04,2000,3,18.7,11.6,0
2000-03-05,2000,3,22.6,13.9,0
2000-03-06,2000,3,24.0,17.6,0
2000-03-07,2000,3,25.0,15.7,3.6
2000-03-08,2000,3,23.3,14.3,5.3
2000-03-09,2000,3,23.1,16.4,3.5
2000-03-10,2000,3,21.9,16.0,0
2000-03-11,2000,3,20.3,13.5,0.8
2000-03-12,2000,3,21.5,13.6,0
2000-03-13,2000,3,20.8,12.6,0
2000-03-14,2000,3,16.5,7.8,1.9
2000-03-15,2000,3,23.9,15.9,0.0
2000-03-16,2000,3,21.7,13.9,0
2000-03-17,2000,3,21.0,15.1,0
2000-03-18,2000,3,19.8,14.7,1.3
2000-03-19,2000,3,22.2,14.1,0
2000-03-20,2000,3,24.0,17.2,0
2000-03-21,2000,3,16.4,8.3,0
2000-03-22,2000,3,20.7,11.7,2.9
2000-03-23,2000,3,22.1,11.3,0
2000-03-24,2000,3,24.0,18.0,0
2000-03-25,2000,3,18.9,10.8,2.7
2000-03-26,2000,3,18.9,12.2,0
2000-03-27,2000,3,22.1,15.6,0
2000-03-28,2000,3,20.7,14.8,0
2000-03-29,2000,3,26.6,22.7,0
2000-03-30,2000,3,19.7,10.4,0
2000-03-31,2000,3,21.8,11.6,0.5
2000-04-01,2000,4,26.8,21.3,14.5
2000-04-02,2000,4,31.1,22.1,2.8
2000-04-03,2000,4,21.7,15.5,1.1
2000-04-04,2000,4,28.6,19.9,0
2000-04-05,2000,4,31.1,21.8,0
2000-04-06,2000,4,25.2,19.2,8.3
2000-04-07,2000,4,25.8,17.8,8.7
2000-04-08,2000,4,31.6,23.2,0
2000-04-09,2000,4,28.6,18.9,0
2000-04-10,2000,4,30.0,22.2,0
2000-04-11,2000,4,22.2,17.7,2.8
2000-04-12,2000,4,28.9,19.7,0
2000-04-13,2000,4,28.8,19.9,13.2
2000-04-14,2000,4,31.1,23.7,15.1
2000-04-15,2000,4,24.7,15.9,3.2
2000-04-16,2000,4,36.5,28.1,0
2000-04-17,2000,4,28.6,20.6,22.2
2000-04-18,2000,4,31.1,24.3,5.6
2000-04-19,2000,4,33.2,25.1,0
2000-04-20,2000,4,26.7,17.3,7.2
2000-04-21,2000,4,23.1,15.2,0
2000-04-22,2000,4,25.4,17.9,8.7
2000-04-23,2000,4,31.7,24.9,0
2000-04-24,2000,4,29.6,21.4,0
2000-04-25,2000,4,26.5,19.5,0
2000-04-26,2000,4,29.4,21.2,6.2
2000-04-27,2000,4,28.5,21.9,4.3
2000-04-28,2000,4,31.5,25.1,0.2
2000-04-29,2000,4,32.9,25.0,9.8
2000-04-30,2000,4,29.5,18.9,8.6
2000-05-01,2000,5,31.4,23.7,8.5
2000-05-02,2000,5,36.9,27.4,0
2000-05-03,2000,5,33.7,24.5,0.1
2000-05-04,2000,5,40.0,33.2,12.1
2000-05-05,2000,5,33.6,22.9,29.4
2000-05-06,2000,5,37.0,27.9,5.8
2000-05-07,2000,5,35.6,27.6,27.0
2000-05-08,2000,5,36.3,26.6,74.7
2000-05-09,2000,5,39.3,32.9,0
2000-05-10,2000,5,32.7,26.0,0
2000-05-11,2000,5,31.4,25.7,27.5
2000-05-12,2000,5,32.7,22.5,44.9
2000-05-13,2000,5,34.5,27.4,12.3
2000-05-14,2000,5,31.1,20.9,66.6
2000-05-15,2000,5,32.7,21.6,6.1
2000-05-16,2000,5,34.4,27.5,7.1
2000-05-17,2000,5,32.1,24.0,20.8
2000-05-18,2000,5,36.9,28.6,55.0
2000-05-19,2000,5,31.7,22.0,0.0
2000-05-20,2000,5,36.0,27.8,11.1
2000-05-21,2000,5,32.5,25.0,4.5
2000-05-22,2000,5,29.8,19.7,15.6
2000-05-23,2000,5,39.0,33.3,0
2000-05-24,2000,5,34.1,24.1,12.9
2000-05-25,2000,5,34.4,26.6,42.1
2000-05-26,2000,5,40.8,32.2,12.6
2000-05-27,2000,5,33.9,22.6,0
2000-05-28,2000,5,36.9,31.3,0
2000-05-29,2000,5,31.5,22.5,33.3
2000-05-30,2000,5,39.1,28.6,21.9
2000-05-31,2000,5,34.2,22.7,22.8
2000-06-01,2000,6,38.0,31.3,2.3
2000-06-02,2000,6,41.7,34.2,1.4
2000-06-03,2000,6,38.1,28.3,3.3
2000-06-04,2000,6,32.8,26.9,6.2
2000-06-05,2000,6,33.1,21.2,0.6
2000-06-06,2000,6,36.5,29.9,6.4
2000-06-07,2000,6,37.3,29.0,3.5
2000-06-08,2000,6,39.1,30.3,2.9
2000-06-09,2000,6,39.6,31.0,2.6
2000-06-10,2000,6,38.7,30.1,2.8
2000-06-11,2000,6,36.6,27.5,1.1
2000-06-12,2000,6,35.8,26.4,3.3
2000-06-13,2000,6,37.6,30.5,1.4
2000-06-14,2000,6,34.5,26.7,0.5
2000-06-15,2000,6,33.9,25.8,0.3
2000-06-16,2000,6,38.2,30.8,0.0
2000-06-17,2000,6,33.7,24.5,4.5
2000-06-18,2000,6,35.6,28.2,2.0
2000-06-19,2000,6,35.8,26.2,1.1
2000-06-20,2000,6,35.9,26.2,0.0
2000-06-21,2000,6,34.1,27.8,1.2
2000-06-22,2000,6,38.3,29.8,0.4
2000-06-23,2000,6,34.8,27.4,4.7
2000-06-24,2000,6,31.9,21.7,4.7
2000-06-25,2000,6,35.8,25.2,2.3
2000-06-26,2000,6,36.3,27.8,0.2
2000-06-27,2000,6,41.7,37.2,3.8
2000-06-28,2000,6,35.6,27.2,9.9
2000-06-29,2000,6,35.8,25.8,8.6
2000-06-30,2000,6,37.6,31.8,1.2
2000-07-01,2000,7,28.5,22.0,6.6
2000-07-02,2000,7,26.6,17.0,0.0
2000-07-03,2000,7,39.9,33.7,4.4
2000-07-04,2000,7,35.1,26.2,0.0
2000-07-05,2000,7,35.6,27.0,1.3
2000-07-06,2000,7,39.7,31.7,0.0
2000-07-07,2000,7,34.4,25.9,3.2
2000-07-08,2000,7,33.7,26.1,1.9
2000-07-09,2000,7,35.9,28.8,1.9
2000-07-10,2000,7,34.4,28.3,0.3
2000-07-11,2000,7,32.0,24.3,1.7
2000-07-12,2000,7,31.1,23.7,3.3
2000-07-13,2000,7,34.2,25.0,0.0
2000-07-14,2000,7,28.9,21.6,3.3
2000-07-15,2000,7,33.7,25.6,6.3
2000-07-16,2000,7,33.6,25.2,0.1
2000-07-17,2000,7,32.4,24.6,0.7
2000-07-18,2000,7,32.8,25.7,2.1
2000-07-19,2000,7,29.9,21.0,0.0
2000-07-20,2000,7,35.2,25.8,0.0
2000-07-21,2000,7,36.5,29.6,0.5
2000-07-22,2000,7,34.1,24.9,2.5
2000-07-23,2000,7,35.0,27.7,0.2
2000-07-24,2000,7,39.4,31.7,3.8
2000-07-25,2000,7,30.8,23.4,1.0
2000-07-26,2000,7,34.4,24.3,0.8
2000-07-27,2000,7,32.6,25.9,0.0
2000-07-28,2000,7,30.7,22.6,0.0
2000-07-29,2000,7,32.6,24.3,0.6
2000-07-30,2000,7,35.1,25.8,1.6
2000-07-31,2000,7,32.8,23.7,1.0
2000-08-01,2000,8,25.6,18.8,0.5
2000-08-02,2000,8,31.4,24.1,0.6
2000-08-03,2000,8,27.2,18.7,0.1
2000-08-04,2000,8,28.9,20.2,0.0
2000-08-05,2000,8,28.0,18.6,0.0
2000-08-06,2000,8,29.1,22.3,0.7
2000-08-07,2000,8,32.5,21.7,0.0
2000-08-08,2000,8,28.1,21.6,0.0
2000-08-09,2000,8,24.1,17.2,0.6
2000-08-10,2000,8,23.2,16.7,0.0
2000-08-11,2000,8,28.3,20.7,0.0
2000-08-12,2000,8,29.6,20.5,0.3
2000-08-13,2000,8,30.8,20.9,1.1
2000-08-14,2000,8,29.9,22.5,2.3
2000-08-15,2000,8,28.8,18.9,0.6
2000-08-16,2000,8,22.0,12.3,0.9
2000-08-17,2000,8,28.1,18.4,1.4
2000-08-18,2000,8,29.6,22.2,0.4
2000-08-19,2000,8,25.0,15.3,0.4
2000-08-20,2000,8,26.1,19.9,0.0
2000-08-21,2000,8,29.8,20.9,1.4
2000-08-22,2000,8,24.6,16.3,0.0
2000-08-23,2000,8,25.0,15.4,0.0
2000-08-24,2000,8,31.4,21.6,1.3
2000-08-25,2000,8,27.5,20.0,0.0
2000-08-26,2000,8,31.4,25.4,0.6
2000-08-27,2000,8,32.1,28.2,0.1
2000-08-28,2000,8,28.6,22.0,0.0
2000-08-29,2000,8,28.6,22.6,0.3
2000-08-30,2000,8,32.8,24.0,0.0
2000-08-31,2000,8,29.3,20.6,0.0
2000-09-01,2000,9,20.4,10.7,0.0
2000-09-02,2000,9,22.7,14.0,0.2
2000-09-03,2000,9,14.3,5.5,0.0
2000-09-04,2000,9,20.1,10.0,0.7
2000-09-05,2000,9,21.4,15.4,0.1
2000-09-06,2000,9,21.9,17.0,0.0
2000-09-07,2000,9,25.3,17.0,0.0
2000-09-08,2000,9,22.8,15.4,0.2
2000-09-09,2000,9,20.0,11.5,0.5
2000-09-10,2000,9,17.9,11.9,0.2
2000-09-11,2000,9,23.0,13.7,0.1
2000-09-12,2000,9,23.6,15.9,0.0
2000-09-13,2000,9,17.4,10.9,0.0
2000-09-14,2000,9,20.6,9.7,0.0
2000-09-15,2000,9,20.2,10.5,0.0
2000-09-16,2000,9,25.2,16.8,0.0
2000-09-17,2000,9,19.7,11.4,0.0
2000-09-18,2000,9,16.6,9.9,0.0
2000-09-19,2000,9,23.4,13.3,0.0
2000-09-20,2000,9,23.4,15.7,0.0
2000-09-21,2000,9,26.4,14.6,0.2
2000-09-22,2000,9,17.6,8.2,0.0
2000-09-23,2000,9,23.5,18.0,0.0
2000-09-24,2000,9,25.6,18.8,0.6
2000-09-25,2000,9,20.6,9.4,0.0
2000-09-26,2000,9,20.5,12.6,0.0
2000-09-27,2000,9,21.9,11.0,0.0
2000-09-28,2000,9,19.8,12.1,0.0
2000-09-29,2000,9,21.0,12.0,0.0
2000-09-30,2000,9,21.1,15.2,0.0
2000-10-01,2000,10,12.5,3.7,0
2000-10-02,2000,10,18.5,10.2,6.0
2000-10-03,2000,10,10.8,5.1,13.3
2000-10-04,2000,10,14.1,7.6,0
2000-10-05,2000,10,13.2,4.1,15.2
2000-10-06,2000,10,12.6,5.7,9.8
2000-10-07,2000,10,11.8,4.8,6.5
2000-10-08,2000,10,13.9,6.2,4.5
2000-10-09,2000,10,16.6,11.0,0
2000-10-10,2000,10,11.0,1.5,26.2
2000-10-11,2000,10,14.2,4.8,3.4
2000-10-12,2000,10,7.4,-3.6,11.1
2000-10-13,2000,10,9.3,1.6,0
2000-10-14,2000,10,12.0,4.2,3.5
2000-10-15,2000,10,15.5,7.4,0
2000-10-16,2000,10,18.5,9.6,22.4
2000-10-17,2000,10,21.3,14.0,29.3
2000-10-18,2000,10,17.9,9.0,5.1
2000-10-19,2000,10,12.2,3.1,0
2000-10-20,2000,10,13.9,5.7,0
2000-10-21,2000,10,10.4,2.4,11.0
2000-10-22,2000,10,19.7,11.8,1.1
2000-10-23,2000,10,18.3,10.0,1.7
2000-10-24,2000,10,14.9,6.3,21.1
2000-10-25,2000,10,12.3,2.6,11.1
2000-10-26,2000,10,12.6,3.1,0
2000-10-27,2000,10,16.3,10.3,3.2
2000-10-28,2000,10,16.8,10.7,0
2000-10-29,2000,10,13.6,5.0,10.4
2000-10-30,2000,10,15.6,6.5,0
2000-10-31,2000,10,10.7,4.1,0
2000-11-01,2000,11,14.3,6.4,15.9
2000-11-02,2000,11,11.8,7.6,98.3
2000-11-03,2000,11,3.3,-5.3,50.1
2000-11-04,2000,11,8.1,-0.8,0
2000-11-05,2000,11,10.9,2.8,15.4
2000-11-06,2000,11,7.3,-2.1,42.5
2000-11-07,2000,11,7.8,0.2,0
2000-11-08,2000,11,6.8,-0.5,10.0
2000-11-09,2000,11,7.7,0.2,0
2000-11-10,2000,11,11.3,2.7,43.5
2000-11-11,2000,11,6.8,-3.1,21.4
2000-11-12,2000,11,8.4,3.2,18.3
2000-11-13,2000,11,8.2,-0.6,72.6
2000-11-14,2000,11,4.6,-3.3,18.2
2000-11-15,2000,11,10.6,6.0,5.0
2000-11-16,2000,11,9.1,-0.8,157.5
2000-11-17,2000,11,8.9,-2.4,34.5
2000-11-18,2000,11,8.2,2.1,0
2000-11-19,2000,11,12.9,3.9,28.3
2000-11-20,2000,11,6.1,-1.7,69.9
2000-11-21,2000,11,10.5,0.8,40.4
2000-11-22,2000,11,9.0,2.0,21.6
2000-11-23,2000,11,7.5,1.6,4.7
2000-11-24,2000,11,9.4,1.6,19.8
2000-11-25,2000,11,5.4,0.1,0
2000-11-26,2000,11,-0.7,-8.8,55.8
2000-11-27,2000,11,12.4,4.4,23.9
2000-11-28,2000,11,6.3,-3.2,6.7
2000-11-29,2000,11,13.0,6.2,0
2000-11-30,2000,11,12.9,5.0,31.1
2000-12-01,2000,12,5.5,-1.6,5.1
2000-12-02,2000,12,7.2,-0.9,19.1
2000-12-03,2000,12,5.5,-1.3,25.2
2000-12-04,2000,12,7.1,-3.4,82.4
2000-12-05,2000,12,9.0,0.1,12.9
2000-12-06,2000,12,5.1,-2.5,15.6
2000-12-07,2000,12,12.9,5.3,115.9
2000-12-08,2000,12,6.9,0.4,20.4
2000-12-09,2000,12,4.2,-4.0,64.9
2000-12-10,2000,12,1.5,-7.0,6.6
2000-12-11,2000,12,8.4,-0.1,44.8
2000-12-12,2000,12,5.8,-1.8,37.5
2000-12-13,2000,12,-0.6,-8.8,32.6
2000-12-14,2000,12,5.4,-1.5,0
2000-12-15,2000,12,6.3,-5.6,10.7
2000-12-16,2000,12,2.7,-3.2,1.6
2000-12-17,2000,12,4.6,-3.1,24.6
2000-12-18,2000,12,8.2,1.2,12.2
2000-12-19,2000,12,5.4,-1.0,149.4
2000-12-20,2000,12,7.0,-3.0,15.5
2000-12-21,2000,12,2.6,-6.0,0
2000-12-22,2000,12,8.7,1.7,39.4
2000-12-23,2000,12,3.7,-4.4,27.9
2000-12-24,2000,12,8.8,1.5,0
2000-12-25,2000,12,3.5,-4.6,8.3
2000-12-26,2000,12,2.1,-6.1,28.7
2000-12-27,2000,12,5.6,-0.7,45.7
2000-12-28,2000,12,0.8,-6.8,53.9
2000-12-29,2000,12,11.4,2.9,5.6
2000-12-30,2000,12,6.2,-0.7,9.5
2000-12-31,2000,12,5.2,-1.6,7.7
2001-01-01,2001,1,8.0,0.4,5.8
2001-01-02,2001,1,14.2,3.9,1.1
2001-01-03,2001,1,10.5,4.9,8.6
2001-01-04,2001,1,3.9,-3.7,28.8
2001-01-05,2001,1,5.4,-4.4,88.8
2001-01-06,2001,1,12.8,6.5,85.6
2001-01-07,2001,1,7.8,-0.5,11.7
2001-01-08,2001,1,10.6,3.0,7.5
2001-01-09,2001,1,9.0,-0.4,30.3
2001-01-10,2001,1,7.0,2.0,81.8
2001-01-11,2001,1,4.7,-4.8,36.7
2001-01-12,2001,1,10.2,1.4,10.3
2001-01-13,2001,1,5.6,-1.4,16.6
2001-01-14,2001,1,10.6,4.1,50.3
2001-01-15,2001,1,6.9,1.5,19.9
2001-01-16,2001,1,6.3,-0.2,45.8
2001-01-17,2001,1,9.7,2.1,68.7
2001-01-18,2001,1,4.6,-4.4,20.7
2001-01-19,2001,1,7.5,-0.4,0
2001-01-20,2001,1,10.4,2.4,36.7
2001-01-21,2001,1,5.5,-5.5,2.4
2001-01-22,2001,1,7.3,1.7,2.2
2001-01-23,2001,1,5.9,0.5,0
2001-01-24,2001,1,5.8,-3.7,80.0
2001-01-25,2001,1,4.9,-5.1,8.4
2001-01-26,2001,1,3.2,-3.9,131.6
2001-01-27,2001,1,7.0,-2.3,17.2
2001-01-28,2001,1,10.0,4.5,13.5
2001-01-29,2001,1,11.6,4.1,82.6
2001-01-30,2001,1,3.9,-4.9,4.2
2001-01-31,2001,1,12.9,4.3,44.5
2001-02-01,2001,2,10.9,-1.4,0
2001-02-02,2001,2,14.0,5.7,4.2
2001-02-03,2001,2,10.8,5.0,9.8
2001-02-04,2001,2,11.2,4.8,0
2001-02-05,2001,2,9.6,2.9,10.6
2001-02-06,2001,2,13.7,5.1,4.1
2001-02-07,2001,2,18.8,9.0,0
2001-02-08,2001,2,15.4,5.9,22.3
2001-02-09,2001,2,15.6,10.5,2.0
2001-02-10,2001,2,14.0,4.1,8.8
2001-02-11,2001,2,14.8,4.4,3.5
2001-02-12,2001,2,12.7,7.5,0
2001-02-13,2001,2,9.4,2.2,9.6
2001-02-14,2001,2,15.5,6.1,26.7
2001-02-15,2001,2,11.7,3.6,16.1
2001-02-16,2001,2,18.6,10.4,0
2001-02-17,2001,2,17.6,10.4,0
2001-02-18,2001,2,17.6,11.3,0
2001-02-19,2001,2,16.0,8.4,0
2001-02-20,2001,2,11.1,3.3,0
2001-02-21,2001,2,17.3,6.9,14.7
2001-02-22,2001,2,15.5,8.1,0
2001-02-23,2001,2,9.5,-0.1,0
2001-02-24,2001,2,15.0,7.5,10.4
2001-02-25,2001,2,14.6,5.5,0
2001-02-26,2001,2,12.5,3.3,17.1
2001-02-27,2001,2,4.8,-3.0,0
2001-02-28,2001,2,17.1,7.9,0
2001-03-01,2001,3,21.4,11.3,7.2
2001-03-02,2001,3,21.7,14.6,5.3
2001-03-03,2001,3,19.3,12.2,0
2001-03-04,2001,3,17.5,11.4,0
2001-03-05,2001,3,23.2,17.0,0
2001-03-06,2001,3,18.8,10.5,0.4
2001-03-07,2001,3,16.0,8.2,4.2
2001-03-08,2001,3,18.5,9.2,0
2001-03-09,2001,3,17.7,12.0,0
2001-03-10,2001,3,26.6,18.5,0
2001-03-11,2001,3,22.4,17.0,0
2001-03-12,2001,3,24.3,17.2,0.1
2001-03-13,2001,3,25.8,20.0,0
2001-03-14,2001,3,19.2,11.5,0
2001-03-15,2001,3,24.9,16.1,0
2001-03-16,2001,3,23.9,15.0,0
2001-03-17,2001,3,22.2,14.5,0
2001-03-18,2001,3,19.4,13.5,0
2001-03-19,2001,3,17.2,10.2,0
2001-03-20,2001,3,23.8,16.1,0
2001-03-21,2001,3,24.1,18.9,0
2001-03-22,2001,3,22.5,13.1,3.1
2001-03-23,2001,3,21.7,13.7,4.0
2001-03-24,2001,3,25.4,18.1,2.6
2001-03-25,2001,3,23.4,18.1,0
2001-03-26,2001,3,23.6,14.1,0
2001-03-27,2001,3,26.1,17.7,0
2001-03-28,2001,3,21.5,14.2,3.0
2001-03-29,2001,3,17.8,9.9,0
2001-03-30,2001,3,23.2,13.5,0
2001-03-31,2001,3,24.4,16.5,0
2001-04-01,2001,4,34.5,26.8,0
2001-04-02,2001,4,26.5,19.7,0
2001-04-03,2001,4,34.5,27.5,3.4
2001-04-04,2001,4,26.4,18.8,8.7
2001-04-05,2001,4,28.4,21.2,7.4
2001-04-06,2001,4,29.8,21.3,29.1
2001-04-07,2001,4,27.5,23.0,12.8
2001-04-08,2001,4,28.9,23.4,11.0
2001-04-09,2001,4,23.2,12.5,13.1
2001-04-10,2001,4,33.3,25.7,0
2001-04-11,2001,4,24.7,17.2,0
2001-04-12,2001,4,33.2,23.8,16.6
2001-04-13,2001,4,30.7,22.2,0
2001-04-14,2001,4,30.6,24.9,7.6
2001-04-15,2001,4,28.0,20.0,4.1
2001-04-16,2001,4,27.5,18.8,6.6
2001-04-17,2001,4,31.3,23.1,3.4
2001-04-18,2001,4,33.5,23.3,0
2001-04-19,2001,4,30.0,20.9,0
2001-04-20,2001,4,29.8,20.8,0
2001-04-21,2001,4,25.2,16.9,0.8
2001-04-22,2001,4,33.6,24.4,0
2001-04-23,2001,4,33.1,26.8,15.2
2001-04-24,2001,4,28.6,20.4,2.4
2001-04-25,2001,4,31.3,25.5,7.7
2001-04-26,2001,4,33.9,24.1,0
2001-04-27,2001,4,29.5,20.1,9.5
2001-04-28,2001,4,30.8,19.0,0
2001-04-29,2001,4,27.1,18.3,3.6
2001-04-30,2001,4,30.1,22.1,11.3
2001-05-01,2001,5,36.9,30.9,20.8
2001-05-02,2001,5,33.5,26.6,19.6
2001-05-03,2001,5,33.9,24.8,18.4
2001-05-04,2001,5,33.7,25.4,7.0
2001-05-05,2001,5,32.2,22.6,19.8
2001-05-06,2001,5,34.9,27.4,2.8
2001-05-07,2001,5,35.0,25.8,12.8
2001-05-08,2001,5,38.9,31.6,35.1
2001-05-09,2001,5,39.7,30.6,17.9
2001-05-10,2001,5,32.5,23.0,17.3
2001-05-11,2001,5,36.9,30.0,0
2001-05-12,2001,5,35.5,28.7,0
2001-05-13,2001,5,31.6,25.1,50.4
2001-05-14,2001,5,30.6,21.5,90.9
2001-05-15,2001,5,36.3,26.3,0
2001-05-16,2001,5,35.5,28.2,2.7
2001-05-17,2001,5,37.3,28.1,3.5
2001-05-18,2001,5,39.8,32.3,21.5
2001-05-19,2001,5,27.0,20.3,33.3
2001-05-20,2001,5,33.1,25.3,9.5
2001-05-21,2001,5,31.7,22.1,14.9
2001-05-22,2001,5,34.5,27.2,0
2001-05-23,2001,5,35.9,28.7,4.1
2001-05-24,2001,5,40.7,33.8,11.2
2001-05-25,2001,5,32.4,21.3,0
2001-05-26,2001,5,34.2,27.7,4.3
